trade_id,trade_date,trader,desk,product_type,counterparty,buy_sell,quantity,price,notional_value,trade_status,amendment_flag,cancellation_flag,booking_datetime,amendment_datetime,settlement_date
T01646,2026-04-02 00:00:00,Margaret Arellano,Commodities,Option,Larsen Ray and Young,Buy,479,891.58,427066.82,Booked,False,False,2026-04-02 10:41:00,,2026-04-03 00:00:00
T01647,2026-04-02 00:00:00,Natalie Castillo,Rates,Swap,Wall PLC,Sell,7,735938.61,5151570.27,Booked,False,False,2026-04-02 10:44:00,,2026-04-06 00:00:00
T01648,2026-04-02 00:00:00,Tracy Hayes,Rates,Swap,Morales-Woodard,Buy,16,975390.67,15606250.72,Booked,False,False,2026-04-02 10:55:00,,2026-04-06 00:00:00
T01649,2026-04-02 00:00:00,David Williams,Equities,Equity,Nguyen Group,Sell,18407,84.72,1559441.04,Amended,True,False,2026-04-02 11:01:00,2026-04-02 11:46:00,2026-04-03 00:00:00
T01650,2026-04-02 00:00:00,Tracy Hayes,Rates,Bond,Stanton-Wilkinson,Sell,4674,102.051,476986.37,Amended,True,False,2026-04-02 11:27:00,2026-04-21 08:37:00,2026-04-03 00:00:00
T01651,2026-04-02 00:00:00,Sarah Silva,Rates,Bond,Stanton-Wilkinson,Buy,84284,90.614,7637310.38,Booked,False,False,2026-04-02 11:43:00,,2026-04-03 00:00:00
T01652,2026-04-02 00:00:00,Sarah Silva,Rates,Swap,Chang-Peterson,Sell,13,913263.72,11872428.36,Booked,False,False,2026-04-02 11:54:00,,2026-04-06 00:00:00
T01653,2026-04-02 00:00:00,Kevin Gutierrez,Equities,Option,Chang-Peterson,Sell,514,993.34,510576.76,Booked,False,False,2026-04-02 12:10:00,,2026-04-03 00:00:00
T01654,2026-04-02 00:00:00,Tracy Hayes,Rates,Swap,Crawford-Garrett,Sell,11,613066.85,6743735.35,Booked,False,False,2026-04-02 13:02:00,,2026-04-06 00:00:00
T01655,2026-04-02 00:00:00,Natalie Castillo,Rates,Swap,Chang-Peterson,Sell,4,787927.26,3151709.04,Booked,False,False,2026-04-02 13:10:00,,2026-04-06 00:00:00
T01656,2026-04-02 00:00:00,Pamela Hahn,FX,FX Forward,Larsen Ray and Young,Sell,1734903,1.2173,2111897.42,Amended,True,False,2026-04-02 13:36:00,2026-04-06 12:25:00,2026-06-01 00:00:00
T01657,2026-04-02 00:00:00,Sarah Silva,Rates,Bond,Fernandez-Ferguson,Sell,34243,110.567,3786145.78,Booked,False,False,2026-04-02 13:42:00,,2026-04-03 00:00:00
T01658,2026-04-02 00:00:00,Eddie Hernandez,Credit,Swap,Brown-Wiggins,Buy,18,953834.99,17169029.82,Booked,False,False,2026-04-02 13:46:00,,2026-04-06 00:00:00
T01659,2026-04-02 00:00:00,Courtney Wagner,Equities,Equity,Bishop LLC,Sell,3309,401.78,1329490.02,Booked,False,False,2026-04-02 13:46:00,,2026-04-03 00:00:00
T01660,2026-04-02 00:00:00,Raymond Williams,FX,FX Forward,Nguyen Group,Sell,1272861,1.0871,1383727.19,Booked,False,False,2026-04-02 13:55:00,,2026-06-01 00:00:00
T01661,2026-04-02 00:00:00,Tracy Hayes,Rates,Swap,Anthony-Baker,Sell,23,481173.66,11066994.18,Booked,False,False,2026-04-02 14:10:00,,2026-04-06 00:00:00
T01662,2026-04-02 00:00:00,Tracy Hayes,Rates,Bond,Sullivan-Baxter,Buy,65708,110.896,7286754.37,Booked,False,False,2026-04-02 14:43:00,,2026-04-03 00:00:00
T01663,2026-04-02 00:00:00,Pamela Hahn,FX,FX Forward,Santiago Reyes and Lynch,Buy,1272121,1.3314,1693701.9,Booked,False,False,2026-04-02 14:44:00,,2026-06-30 00:00:00
T01664,2026-04-02 00:00:00,Edward Taylor,Credit,Bond,Crawford-Garrett,Sell,68618,90.779,6229073.42,Booked,False,False,2026-04-02 14:46:00,,2026-04-03 00:00:00
T01665,2026-04-02 00:00:00,Dylan Lopez,FX,FX Forward,Wall PLC,Buy,1808452,1.2855,2324765.05,Booked,False,False,2026-04-02 14:48:00,,2026-06-30 00:00:00
T01666,2026-04-02 00:00:00,Natalie Castillo,Rates,Bond,Nguyen Group,Sell,40170,92.583,3719059.11,Booked,False,False,2026-04-02 15:15:00,,2026-04-03 00:00:00
T01667,2026-04-02 00:00:00,Sarah Silva,Rates,Swap,Fernandez-Ferguson,Buy,51,951971.28,48550535.28,Amended,True,False,2026-04-02 15:27:00,2026-04-02 16:12:00,2026-04-06 00:00:00
T01668,2026-04-02 00:00:00,Sarah Silva,Rates,Bond,Larsen Ray and Young,Sell,16262,106.309,1728796.96,Booked,False,False,2026-04-02 16:11:00,,2026-04-03 00:00:00
T01669,2026-04-02 00:00:00,Dylan Lopez,FX,FX Forward,Nguyen Group,Buy,5695384,1.0987,6257518.4,Booked,False,False,2026-04-02 16:17:00,,2026-05-01 00:00:00
T01670,2026-04-02 00:00:00,Courtney Wagner,Equities,Option,Mclaughlin PLC,Sell,331,1108.2,366814.2,Booked,False,False,2026-04-02 16:23:00,,2026-04-03 00:00:00
T01671,2026-04-02 00:00:00,Courtney Wagner,Equities,Equity,Sullivan-Baxter,Sell,4051,148.16,600196.16,Booked,False,False,2026-04-02 16:25:00,,2026-04-03 00:00:00
T01672,2026-04-02 00:00:00,Sarah Silva,Rates,Swap,Mcconnell-Fisher,Buy,12,521182.81,6254193.72,Booked,False,False,2026-04-02 18:08:00,,2026-04-06 00:00:00
T01673,2026-04-02 00:00:00,Dylan Lopez,FX,Option,Larsen Ray and Young,Buy,1854,1182.85,2193003.9,Booked,False,False,2026-04-02 18:16:00,,2026-04-03 00:00:00
T01674,2026-04-02 00:00:00,Tracy Hayes,Rates,Swap,Bishop LLC,Sell,30,610645.73,18319371.9,Booked,False,False,2026-04-02 19:21:00,,2026-04-06 00:00:00
T01675,2026-04-03 00:00:00,Margaret Arellano,Commodities,Swap,Powell Clark and Lopez,Sell,27,632004.01,17064108.27,Booked,False,False,2026-04-03 07:00:00,,2026-04-07 00:00:00
T01676,2026-04-03 00:00:00,Tracy Hayes,Rates,Swap,Mclaughlin PLC,Buy,4,250386.74,1001546.96,Booked,False,False,2026-04-03 08:39:00,,2026-04-07 00:00:00
T01677,2026-04-03 00:00:00,Tracy Hayes,Rates,Bond,Crawford-Garrett,Buy,48432,108.062,5233658.78,Booked,False,False,2026-04-03 10:19:00,,2026-04-06 00:00:00
T01678,2026-04-03 00:00:00,Dylan Lopez,FX,FX Forward,Ellis Group,Buy,1046831,1.2114,1268131.07,Booked,False,False,2026-04-03 10:52:00,,2026-06-02 00:00:00
T01679,2026-04-03 00:00:00,Eddie Hernandez,Credit,Bond,Chang-Peterson,Buy,33413,92.825,3101561.72,Booked,False,False,2026-04-03 11:14:00,,2026-04-06 00:00:00
T01680,2026-04-03 00:00:00,Joshua Wilson,Commodities,Option,Larsen Ray and Young,Buy,1561,580.27,905801.47,Booked,False,False,2026-04-03 11:15:00,,2026-04-06 00:00:00
T01681,2026-04-03 00:00:00,Tracy Hayes,Rates,Swap,Wall PLC,Buy,70,502571.61,35180012.7,Booked,False,False,2026-04-03 11:21:00,,2026-04-07 00:00:00
T01682,2026-04-03 00:00:00,Kevin Gutierrez,Equities,Option,Wall PLC,Buy,408,1071.8,437294.4,Booked,False,False,2026-04-03 11:33:00,,2026-04-06 00:00:00
T01683,2026-04-03 00:00:00,Tracy Hayes,Rates,Bond,Wall PLC,Buy,10545,90.36,952846.2,Booked,False,False,2026-04-03 11:50:00,,2026-04-06 00:00:00
T01684,2026-04-03 00:00:00,Raymond Williams,FX,FX Forward,Ellis Group,Buy,1157486,1.1132,1288513.42,Booked,False,False,2026-04-03 12:01:00,,2026-06-02 00:00:00
T01685,2026-04-03 00:00:00,Sarah Silva,Rates,Bond,Crawford-Garrett,Sell,114554,108.525,12431972.85,Booked,False,False,2026-04-03 12:04:00,,2026-04-06 00:00:00
T01686,2026-04-03 00:00:00,Sarah Silva,Rates,Bond,Foster Jones and Reed,Buy,47404,89.971,4264985.28,Booked,False,False,2026-04-03 12:05:00,,2026-04-06 00:00:00
T01687,2026-04-03 00:00:00,Eddie Hernandez,Credit,Bond,Larsen Ray and Young,Buy,84043,105.096,8832583.13,Booked,False,False,2026-04-03 12:06:00,,2026-04-06 00:00:00
T01688,2026-04-03 00:00:00,Eddie Hernandez,Credit,Bond,Nguyen Group,Buy,75522,93.131,7033439.38,Booked,False,False,2026-04-03 12:20:00,,2026-04-06 00:00:00
T01689,2026-04-03 00:00:00,Raymond Williams,FX,FX Forward,Nguyen Group,Buy,2150458,1.1599,2494316.23,Cancelled,True,True,2026-04-03 12:27:00,2026-04-03 16:02:00,2026-05-04 00:00:00
T01690,2026-04-03 00:00:00,Tracy Hayes,Rates,Bond,Bishop LLC,Sell,6572,91.979,604485.99,Cancelled,True,True,2026-04-03 12:29:00,2026-04-06 17:38:00,2026-04-06 00:00:00
T01691,2026-04-03 00:00:00,Raymond Williams,FX,FX Forward,Chang-Peterson,Buy,2330222,1.2869,2998762.69,Booked,False,False,2026-04-03 12:36:00,,2026-05-04 00:00:00
T01692,2026-04-03 00:00:00,Tracy Hayes,Rates,Bond,Chang-Peterson,Sell,97895,107.599,10533404.1,Booked,False,False,2026-04-03 12:47:00,,2026-04-06 00:00:00
T01693,2026-04-03 00:00:00,Pamela Hahn,FX,FX Forward,Crawford-Garrett,Buy,3880557,1.164,4516968.35,Booked,False,False,2026-04-03 12:50:00,,2026-05-04 00:00:00
T01694,2026-04-03 00:00:00,Margaret Arellano,Commodities,Swap,Larsen Ray and Young,Buy,5,828446.78,4142233.9,Booked,False,False,2026-04-03 12:56:00,,2026-04-07 00:00:00
T01695,2026-04-03 00:00:00,Joshua Stevenson,Credit,Bond,Wright and Sons,Buy,30821,106.385,3278892.08,Booked,False,False,2026-04-03 13:02:00,,2026-04-06 00:00:00
T01696,2026-04-03 00:00:00,Tracy Hayes,Rates,Bond,Mclaughlin PLC,Sell,23402,111.157,2601296.11,Booked,False,False,2026-04-03 14:22:00,,2026-04-06 00:00:00
T01697,2026-04-03 00:00:00,Eddie Hernandez,Credit,Bond,Ellis Group,Sell,17584,95.445,1678304.88,Booked,False,False,2026-04-03 14:32:00,,2026-04-06 00:00:00
T01698,2026-04-03 00:00:00,Kevin Gutierrez,Equities,Option,Mclaughlin PLC,Sell,1272,128.97,164049.84,Booked,False,False,2026-04-03 15:38:00,,2026-04-06 00:00:00
T01699,2026-04-03 00:00:00,Raymond Williams,FX,FX Forward,Stanton-Wilkinson,Sell,1453893,1.6103,2341203.9,Booked,False,False,2026-04-03 15:49:00,,2026-05-04 00:00:00
T01700,2026-04-03 00:00:00,Dylan Lopez,FX,FX Forward,Larsen Ray and Young,Sell,1658757,1.0927,1812523.77,Booked,False,False,2026-04-03 15:50:00,,2026-06-02 00:00:00
T01701,2026-04-03 00:00:00,Tracy Hayes,Rates,Bond,Crawford-Garrett,Buy,76054,97.687,7429487.1,Booked,False,False,2026-04-03 15:52:00,,2026-04-06 00:00:00
T01702,2026-04-03 00:00:00,Pamela Hahn,FX,FX Forward,Stanton-Wilkinson,Buy,1316362,1.0319,1358353.95,Booked,False,False,2026-04-03 15:52:00,,2026-05-04 00:00:00
T01703,2026-04-03 00:00:00,Tracy Hayes,Rates,Swap,Bishop LLC,Buy,22,383604.23,8439293.06,Booked,False,False,2026-04-03 18:00:00,,2026-04-07 00:00:00
T01704,2026-04-03 00:00:00,Eddie Hernandez,Credit,Bond,Wall PLC,Buy,21834,109.137,2382897.26,Booked,False,False,2026-04-03 18:43:00,,2026-04-06 00:00:00
T01705,2026-04-03 00:00:00,Kevin Gutierrez,Equities,Equity,Lam-Gonzalez,Buy,2961,227.9,674811.9,Booked,False,False,2026-04-03 19:05:00,,2026-04-06 00:00:00
T01706,2026-04-06 00:00:00,Sarah Silva,Rates,Swap,Chang-Peterson,Sell,16,601513.5,9624216.0,Booked,False,False,2026-04-06 07:21:00,,2026-04-08 00:00:00
T01707,2026-04-06 00:00:00,Pamela Hahn,FX,Option,Anthony-Baker,Sell,153,542.28,82968.84,Amended,True,False,2026-04-06 07:28:00,2026-04-06 12:46:00,2026-04-07 00:00:00
T01708,2026-04-06 00:00:00,Eddie Hernandez,Credit,Bond,Chang-Peterson,Buy,15294,93.445,1429147.83,Booked,False,False,2026-04-06 08:29:00,,2026-04-07 00:00:00
T01709,2026-04-06 00:00:00,Raymond Williams,FX,FX Forward,Stanton-Wilkinson,Buy,2400170,1.0003,2400890.05,Amended,True,False,2026-04-06 08:41:00,2026-04-07 19:56:00,2026-05-05 00:00:00
T01710,2026-04-06 00:00:00,Courtney Wagner,Equities,Equity,Fernandez-Ferguson,Buy,2125,33.04,70210.0,Booked,False,False,2026-04-06 09:19:00,,2026-04-07 00:00:00
T01711,2026-04-06 00:00:00,Heather Garrett,Commodities,Swap,Santiago Reyes and Lynch,Buy,7,859387.95,6015715.65,Booked,False,False,2026-04-06 09:19:00,,2026-04-08 00:00:00
T01712,2026-04-06 00:00:00,Margaret Arellano,Commodities,Swap,Larsen Ray and Young,Buy,25,280708.42,7017710.5,Booked,False,False,2026-04-06 09:37:00,,2026-04-08 00:00:00
T01713,2026-04-06 00:00:00,Joshua Stevenson,Credit,Bond,Larsen Ray and Young,Sell,37740,90.172,3403091.28,Booked,False,False,2026-04-06 09:56:00,,2026-04-07 00:00:00
T01714,2026-04-06 00:00:00,Raymond Williams,FX,FX Forward,Crawford-Garrett,Buy,3237820,1.5695,5081758.49,Booked,False,False,2026-04-06 10:11:00,,2026-05-05 00:00:00
T01715,2026-04-06 00:00:00,Sarah Silva,Rates,Bond,Mcconnell-Fisher,Buy,207123,106.448,22047829.1,Booked,False,False,2026-04-06 10:18:00,,2026-04-07 00:00:00
T01716,2026-04-06 00:00:00,Raymond Williams,FX,FX Forward,Larsen Ray and Young,Buy,1626309,1.6072,2613803.82,Booked,False,False,2026-04-06 10:18:00,,2026-07-02 00:00:00
T01717,2026-04-06 00:00:00,Tracy Hayes,Rates,Bond,Wall PLC,Buy,20744,93.546,1940518.22,Booked,False,False,2026-04-06 10:50:00,,2026-04-07 00:00:00
T01718,2026-04-06 00:00:00,Pamela Hahn,FX,FX Forward,Chang-Peterson,Sell,2738640,0.9619,2634297.82,Booked,False,False,2026-04-06 11:27:00,,2026-07-02 00:00:00
T01719,2026-04-06 00:00:00,Joshua Stevenson,Credit,Bond,Foster Jones and Reed,Sell,39079,88.839,3471739.28,Booked,False,False,2026-04-06 11:50:00,,2026-04-07 00:00:00
T01720,2026-04-06 00:00:00,Sarah Silva,Rates,Swap,Larsen Ray and Young,Buy,5,904133.62,4520668.1,Booked,False,False,2026-04-06 11:54:00,,2026-04-08 00:00:00
T01721,2026-04-06 00:00:00,Joshua Stevenson,Credit,Bond,Sullivan-Baxter,Sell,16816,99.954,1680826.46,Booked,False,False,2026-04-06 12:18:00,,2026-04-07 00:00:00
T01722,2026-04-06 00:00:00,Eddie Hernandez,Credit,Swap,Larsen Ray and Young,Buy,33,717957.96,23692612.68,Booked,False,False,2026-04-06 12:40:00,,2026-04-08 00:00:00
T01723,2026-04-06 00:00:00,Joshua Wilson,Commodities,Option,Nguyen Group,Sell,167,297.61,49700.87,Booked,False,False,2026-04-06 13:13:00,,2026-04-07 00:00:00
T01724,2026-04-06 00:00:00,Kevin Gutierrez,Equities,Option,Dominguez and Sons,Sell,554,757.74,419787.96,Booked,False,False,2026-04-06 13:21:00,,2026-04-07 00:00:00
T01725,2026-04-06 00:00:00,Pamela Hahn,FX,FX Forward,Chang-Peterson,Sell,656737,1.0158,667113.44,Booked,False,False,2026-04-06 13:28:00,,2026-06-03 00:00:00
T01726,2026-04-06 00:00:00,Pamela Hahn,FX,FX Forward,Morales-Woodard,Buy,2196845,1.0363,2276590.47,Booked,False,False,2026-04-06 13:34:00,,2026-06-03 00:00:00
T01727,2026-04-06 00:00:00,Edward Taylor,Credit,Bond,Wall PLC,Buy,13797,99.76,1376388.72,Amended,True,False,2026-04-06 13:40:00,2026-04-07 17:09:00,2026-04-07 00:00:00
T01728,2026-04-06 00:00:00,Eddie Hernandez,Credit,Bond,Stanton-Wilkinson,Sell,30848,94.513,2915537.02,Booked,False,False,2026-04-06 14:15:00,,2026-04-07 00:00:00
T01729,2026-04-06 00:00:00,Tracy Hayes,Rates,Swap,Chang-Peterson,Buy,6,623431.68,3740590.08,Booked,False,False,2026-04-06 14:16:00,,2026-04-08 00:00:00
T01730,2026-04-06 00:00:00,Heather Garrett,Commodities,Swap,Chang-Peterson,Buy,476,412841.13,196512377.88,Booked,False,False,2026-04-06 14:38:00,,2026-04-08 00:00:00
T01731,2026-04-06 00:00:00,Pamela Hahn,FX,FX Forward,Morales-Woodard,Sell,3141826,1.4889,4677864.73,Booked,False,False,2026-04-06 14:43:00,,2026-06-03 00:00:00
T01732,2026-04-06 00:00:00,David Williams,Equities,Option,Chang-Peterson,Sell,1137,505.86,575162.82,Booked,False,False,2026-04-06 15:02:00,,2026-04-07 00:00:00
T01733,2026-04-06 00:00:00,Kevin Gutierrez,Equities,Option,Miranda and Sons,Sell,3536,980.94,3468603.84,Booked,False,False,2026-04-06 15:03:00,,2026-04-07 00:00:00
T01734,2026-04-06 00:00:00,Joshua Stevenson,Credit,Bond,Nguyen Group,Buy,22260,96.016,2137316.16,Booked,False,False,2026-04-06 15:12:00,,2026-04-07 00:00:00
T01735,2026-04-06 00:00:00,Joshua Wilson,Commodities,Option,Mitchell-Rodgers,Sell,1463,1117.56,1634990.28,Booked,False,False,2026-04-06 15:43:00,,2026-04-07 00:00:00
T01736,2026-04-06 00:00:00,Tracy Hayes,Rates,Bond,Chang-Peterson,Buy,60710,109.861,6669661.31,Cancelled,True,True,2026-04-06 16:09:00,2026-04-07 15:21:00,2026-04-07 00:00:00
T01737,2026-04-07 00:00:00,Kevin Gutierrez,Equities,Equity,Ellis Group,Buy,16403,160.79,2637438.37,Booked,False,False,2026-04-07 07:00:00,,2026-04-08 00:00:00
T01738,2026-04-07 00:00:00,Tracy Hayes,Rates,Swap,Allen Morgan and Reed,Buy,7,405093.42,2835653.94,Amended,True,False,2026-04-07 08:12:00,2026-04-10 13:08:00,2026-04-09 00:00:00
T01739,2026-04-07 00:00:00,Courtney Wagner,Equities,Option,Crawford-Garrett,Buy,575,796.71,458108.25,Booked,False,False,2026-04-07 09:34:00,,2026-04-08 00:00:00
T01740,2026-04-07 00:00:00,Sarah Silva,Rates,Swap,Foster Jones and Reed,Buy,8,627867.62,5022940.96,Booked,False,False,2026-04-07 10:08:00,,2026-04-09 00:00:00
T01741,2026-04-07 00:00:00,Natalie Castillo,Rates,Swap,Anthony-Baker,Buy,8,450661.43,3605291.44,Booked,False,False,2026-04-07 10:24:00,,2026-04-09 00:00:00
T01742,2026-04-07 00:00:00,Sarah Silva,Rates,Bond,Ellis Group,Sell,5711,90.206,515166.47,Booked,False,False,2026-04-07 10:56:00,,2026-05-29 00:00:00
T01743,2026-04-07 00:00:00,Kevin Gutierrez,Equities,Option,Chang-Peterson,Buy,1474,984.5,1451153.0,Booked,False,False,2026-04-07 11:40:00,,2026-04-08 00:00:00
T01744,2026-04-07 00:00:00,Raymond Williams,FX,FX Forward,Fernandez-Ferguson,Sell,6944764,1.3005,9031665.58,Booked,False,False,2026-04-07 11:43:00,,2026-06-04 00:00:00
T01745,2026-04-07 00:00:00,Edward Taylor,Credit,Bond,Mclaughlin PLC,Buy,43526,111.048,4833475.25,Booked,False,False,2026-04-07 11:47:00,,2026-04-08 00:00:00
T01746,2026-04-07 00:00:00,Joshua Stevenson,Credit,Bond,Crawford-Garrett,Sell,53983,92.34,4984790.22,Booked,False,False,2026-04-07 12:04:00,,2026-04-08 00:00:00
T01747,2026-04-07 00:00:00,Joshua Stevenson,Credit,Bond,Lee PLC,Sell,13570,102.659,1393082.63,Booked,False,False,2026-04-07 12:16:00,,2026-04-08 00:00:00
T01748,2026-04-07 00:00:00,Sarah Silva,Rates,Bond,Chang-Peterson,Buy,25479,105.71,2693385.09,Booked,False,False,2026-04-07 12:33:00,,2026-04-08 00:00:00
T01749,2026-04-07 00:00:00,Dylan Lopez,FX,FX Forward,Crawford-Garrett,Buy,2801009,0.9988,2797647.79,Booked,False,False,2026-04-07 12:39:00,,2026-05-06 00:00:00
T01750,2026-04-07 00:00:00,Tracy Hayes,Rates,Swap,Santiago Reyes and Lynch,Sell,14,333191.94,4664687.16,Booked,False,False,2026-04-07 12:43:00,,2026-04-09 00:00:00
T01751,2026-04-07 00:00:00,Pamela Hahn,FX,FX Forward,Anthony-Baker,Buy,2487935,1.0555,2626015.39,Booked,False,False,2026-04-07 12:55:00,,2026-06-04 00:00:00
T01752,2026-04-07 00:00:00,Joshua Stevenson,Credit,Bond,Mclaughlin PLC,Sell,11477,99.051,1136808.33,Booked,False,False,2026-04-07 13:07:00,,2026-04-08 00:00:00
T01753,2026-04-07 00:00:00,Natalie Castillo,Rates,Swap,Larsen Ray and Young,Sell,8,646333.47,5170667.76,Booked,False,False,2026-04-07 13:25:00,,2026-04-09 00:00:00
T01754,2026-04-07 00:00:00,Kevin Gutierrez,Equities,Equity,Brown-Wiggins,Sell,3751,289.77,1086927.27,Amended,True,False,2026-04-07 13:29:00,2026-04-07 14:14:00,2026-04-06 00:00:00
T01755,2026-04-07 00:00:00,David Williams,Equities,Equity,Allen Morgan and Reed,Buy,5940,373.49,2218530.6,Booked,False,False,2026-04-07 13:36:00,,2026-04-08 00:00:00
T01756,2026-04-07 00:00:00,Sarah Silva,Rates,Swap,Wright and Sons,Buy,28,986558.01,27623624.28,Booked,False,False,2026-04-07 13:52:00,,2026-04-09 00:00:00
T01757,2026-04-07 00:00:00,Heather Garrett,Commodities,Swap,Anthony-Baker,Sell,28,739028.4,20692795.2,Booked,False,False,2026-04-07 13:54:00,,2026-04-09 00:00:00
T01758,2026-04-07 00:00:00,Courtney Wagner,Equities,Option,Mclaughlin PLC,Sell,627,464.84,291454.68,Booked,False,False,2026-04-07 13:54:00,,2026-04-08 00:00:00
T01759,2026-04-07 00:00:00,Pamela Hahn,FX,FX Forward,Nguyen Group,Sell,3815371,0.8456,3226277.72,Booked,False,False,2026-04-07 14:16:00,,2026-05-06 00:00:00
T01760,2026-04-07 00:00:00,Pamela Hahn,FX,FX Forward,Lee PLC,Sell,2311143,0.8125,1877803.69,Booked,False,False,2026-04-07 14:31:00,,2026-06-04 00:00:00
T01761,2026-04-07 00:00:00,Sarah Silva,Rates,Bond,Chang-Peterson,Buy,26603,104.428,2778098.08,Amended,True,False,2026-04-07 15:14:00,2026-04-07 16:49:00,2026-04-08 00:00:00
T01762,2026-04-07 00:00:00,Margaret Arellano,Commodities,Swap,Santiago Reyes and Lynch,Buy,17,748443.61,12723541.37,Booked,False,False,2026-04-07 15:25:00,,2026-04-09 00:00:00
T01763,2026-04-07 00:00:00,Tracy Hayes,Rates,Bond,Crawford-Garrett,Sell,3950,97.396,384714.2,Booked,False,False,2026-04-07 15:26:00,,2026-04-08 00:00:00
T01764,2026-04-07 00:00:00,Sarah Silva,Rates,Swap,Chang-Peterson,Buy,862,413625.61,356545275.82,Booked,False,False,2026-04-07 15:40:00,,2026-04-09 00:00:00
T01765,2026-04-07 00:00:00,Kevin Gutierrez,Equities,Equity,Crawford-Garrett,Buy,1553,241.08,374397.24,Booked,False,False,2026-04-07 15:59:00,,2026-04-08 00:00:00
T01766,2026-04-07 00:00:00,Tracy Hayes,Rates,Bond,Santiago Reyes and Lynch,Buy,138818,108.842,15109228.76,Booked,False,False,2026-04-07 16:13:00,,2026-04-08 00:00:00
T01767,2026-04-07 00:00:00,Raymond Williams,FX,Option,Wright and Sons,Sell,2947,648.78,1911954.66,Booked,False,False,2026-04-07 17:16:00,,2026-04-08 00:00:00
T01768,2026-04-07 00:00:00,Raymond Williams,FX,FX Forward,Nguyen Group,Buy,5802169,1.4008,8127678.34,Amended,True,False,2026-04-07 17:21:00,2026-04-08 13:05:00,2026-05-06 00:00:00
T01769,2026-04-07 00:00:00,Tracy Hayes,Rates,Bond,Ellis Group,Sell,103094,102.164,10532495.42,Amended,True,False,2026-04-07 17:41:00,2026-04-07 18:26:00,2026-04-08 00:00:00
T01770,2026-04-08 00:00:00,Tracy Hayes,Rates,Bond,Mcconnell-Fisher,Buy,88649,91.741,8132747.91,Booked,False,False,2026-04-08 07:15:00,,2026-04-09 00:00:00
T01771,2026-04-08 00:00:00,Pamela Hahn,FX,FX Forward,Larsen Ray and Young,Sell,1783285,1.6036,2859675.83,Booked,False,False,2026-04-08 09:07:00,,2026-07-06 00:00:00
T01772,2026-04-08 00:00:00,Joshua Stevenson,Credit,Bond,Nguyen Group,Sell,69525,111.603,7759198.57,Booked,False,False,2026-04-08 09:23:00,,2026-04-09 00:00:00
T01773,2026-04-08 00:00:00,Eddie Hernandez,Credit,Bond,Crawford-Garrett,Sell,2404,89.482,215114.73,Booked,False,False,2026-04-08 10:07:00,,2026-04-09 00:00:00
T01774,2026-04-08 00:00:00,Kevin Gutierrez,Equities,Equity,Crawford-Garrett,Buy,10361,365.47,3786634.67,Booked,False,False,2026-04-08 10:41:00,,2026-04-09 00:00:00
T01775,2026-04-08 00:00:00,Sarah Silva,Rates,Bond,Chang-Peterson,Buy,13130,103.241,1355554.33,Booked,False,False,2026-04-08 12:01:00,,2026-04-09 00:00:00
T01776,2026-04-08 00:00:00,Kevin Gutierrez,Equities,Equity,Chang-Peterson,Sell,6655,335.88,2235281.4,Booked,False,False,2026-04-08 12:05:00,,2026-04-09 00:00:00
T01777,2026-04-08 00:00:00,Heather Garrett,Commodities,Swap,Stanton-Wilkinson,Buy,15,708137.6,10622064.0,Booked,False,False,2026-04-08 12:40:00,,2026-04-10 00:00:00
T01778,2026-04-08 00:00:00,Raymond Williams,FX,FX Forward,Crawford-Garrett,Buy,805735,1.1141,897669.36,Booked,False,False,2026-04-08 13:13:00,,2026-06-05 00:00:00
T01779,2026-04-08 00:00:00,Kevin Gutierrez,Equities,Equity,Mclaughlin PLC,Buy,5516,21.14,116608.24,Booked,False,False,2026-04-08 13:14:00,,2026-04-09 00:00:00
T01780,2026-04-08 00:00:00,Raymond Williams,FX,FX Forward,Anthony-Baker,Sell,4501038,1.0237,4607712.6,Amended,True,False,2026-04-08 13:24:00,2026-04-21 13:57:00,2026-05-07 00:00:00
T01781,2026-04-08 00:00:00,Kevin Gutierrez,Equities,Equity,Wright and Sons,Buy,3590,239.48,859733.2,Booked,False,False,2026-04-08 13:28:00,,2026-04-09 00:00:00
T01782,2026-04-08 00:00:00,Pamela Hahn,FX,FX Forward,Santiago Reyes and Lynch,Sell,2174374,1.4546,3162844.42,Booked,False,False,2026-04-08 13:28:00,,2026-06-05 00:00:00
T01783,2026-04-08 00:00:00,Kevin Gutierrez,Equities,Equity,Anthony-Baker,Buy,2131,323.18,688696.58,Booked,False,False,2026-04-08 13:35:00,,2026-04-09 00:00:00
T01784,2026-04-08 00:00:00,Sarah Silva,Rates,Bond,Chang-Peterson,Sell,58193,104.46,6078840.78,Booked,False,False,2026-04-08 13:58:00,,2026-04-09 00:00:00
T01785,2026-04-08 00:00:00,Courtney Wagner,Equities,Equity,Larsen Ray and Young,Buy,7414,382.68,2837189.52,Booked,False,False,2026-04-08 14:01:00,,2026-04-09 00:00:00
T01786,2026-04-08 00:00:00,Joshua Stevenson,Credit,Bond,Allen Morgan and Reed,Buy,37870,105.412,3991952.44,Booked,False,False,2026-04-08 14:33:00,,2026-04-09 00:00:00
T01787,2026-04-08 00:00:00,Tracy Hayes,Rates,Swap,Foster Jones and Reed,Buy,3,977956.17,2933868.51,Booked,False,False,2026-04-08 14:39:00,,2026-04-10 00:00:00
